taxon_key,taxon_name,common_name,eez_name,eez_neighbour,n_ens,emerging_yr,Tresh
601306,Umbrina cirrosa,Shi drum,Turkey (Mediterranean Sea),Cyprus (North),10,2042,Tresh_one
601306,Umbrina cirrosa,Shi drum,Cyprus (North),Turkey (Mediterranean Sea),10,2042,Tresh_one
601306,Umbrina cirrosa,Shi drum,Italy,Greece,10,2067,Tresh_one
601306,Umbrina cirrosa,Shi drum,Greece,Italy,10,2067,Tresh_one
601306,Umbrina cirrosa,Shi drum,Libya,Greece,10,2022,Tresh_one
601306,Umbrina cirrosa,Shi drum,Greece,Libya,10,2022,Tresh_one
601306,Umbrina cirrosa,Shi drum,Libya,Greece,10,2029,Tresh_two
601306,Umbrina cirrosa,Shi drum,Greece,Libya,10,2029,Tresh_two
601306,Umbrina cirrosa,Shi drum,Turkey (Mediterranean Sea),Greece,10,2051,Tresh_one
601306,Umbrina cirrosa,Shi drum,Greece,Turkey (Mediterranean Sea),10,2051,Tresh_one
601306,Umbrina cirrosa,Shi drum,Turkey (Mediterranean Sea),Greece,10,2057,Tresh_two
601306,Umbrina cirrosa,Shi drum,Greece,Turkey (Mediterranean Sea),10,2057,Tresh_two
601306,Umbrina cirrosa,Shi drum,Libya,Italy,10,2017,Tresh_one
601306,Umbrina cirrosa,Shi drum,Italy,Libya,10,2017,Tresh_one
601306,Umbrina cirrosa,Shi drum,Libya,Italy,10,2031,Tresh_two
601306,Umbrina cirrosa,Shi drum,Italy,Libya,10,2031,Tresh_two
601306,Umbrina cirrosa,Shi drum,Slovenia,Italy,10,2006,Tresh_one
601306,Umbrina cirrosa,Shi drum,Italy,Slovenia,10,2006,Tresh_one
601306,Umbrina cirrosa,Shi drum,Slovenia,Italy,10,2006,Tresh_two
601306,Umbrina cirrosa,Shi drum,Italy,Slovenia,10,2006,Tresh_two
601306,Umbrina cirrosa,Shi drum,Turkey (Mediterranean Sea),Syria,10,2038,Tresh_one
601306,Umbrina cirrosa,Shi drum,Syria,Turkey (Mediterranean Sea),10,2038,Tresh_one
601321,Bothus pantherinus,Leopard flounder,Eritrea,Djibouti,10,2006,Tresh_one
601321,Bothus pantherinus,Leopard flounder,Djibouti,Eritrea,10,2006,Tresh_one
601321,Bothus pantherinus,Leopard flounder,Yemen (Red Sea),Eritrea,10,2006,Tresh_one
601321,Bothus pantherinus,Leopard flounder,Eritrea,Yemen (Red Sea),10,2006,Tresh_one
601321,Bothus pantherinus,Leopard flounder,Yemen (Red Sea),Eritrea,10,2006,Tresh_two
601321,Bothus pantherinus,Leopard flounder,Eritrea,Yemen (Red Sea),10,2006,Tresh_two
601327,Mullus surmuletus,Surmullet,Italy,Albania,10,2036,Tresh_one
601327,Mullus surmuletus,Surmullet,Albania,Italy,10,2036,Tresh_one
601327,Mullus surmuletus,Surmullet,Italy,Albania,10,2040,Tresh_two
601327,Mullus surmuletus,Surmullet,Albania,Italy,10,2040,Tresh_two
601327,Mullus surmuletus,Surmullet,France (Atlantic Coast),Belgium,10,2007,Tresh_one
601327,Mullus surmuletus,Surmullet,Belgium,France (Atlantic Coast),10,2007,Tresh_one
601327,Mullus surmuletus,Surmullet,Netherlands,Belgium,10,2018,Tresh_one
601327,Mullus surmuletus,Surmullet,Belgium,Netherlands,10,2018,Tresh_one
601327,Mullus surmuletus,Surmullet,Netherlands,Belgium,10,2020,Tresh_two
601327,Mullus surmuletus,Surmullet,Belgium,Netherlands,10,2020,Tresh_two
601327,Mullus surmuletus,Surmullet,Morocco (Central),Canary Isl. (Spain),10,2006,Tresh_one
601327,Mullus surmuletus,Surmullet,Canary Isl. (Spain),Morocco (Central),10,2006,Tresh_one
601327,Mullus surmuletus,Surmullet,Morocco (Central),Canary Isl. (Spain),10,2006,Tresh_two
601327,Mullus surmuletus,Surmullet,Canary Isl. (Spain),Morocco (Central),10,2006,Tresh_two
601327,Mullus surmuletus,Surmullet,France (Atlantic Coast),Channel Isl. (UK),10,2006,Tresh_one
601327,Mullus surmuletus,Surmullet,Channel Isl. (UK),France (Atlantic Coast),10,2006,Tresh_one
601327,Mullus surmuletus,Surmullet,France (Atlantic Coast),Channel Isl. (UK),10,2090,Tresh_two
601327,Mullus surmuletus,Surmullet,Channel Isl. (UK),France (Atlantic Coast),10,2090,Tresh_two
601327,Mullus surmuletus,Surmullet,Italy,Corsica (France),10,2006,Tresh_one
601327,Mullus surmuletus,Surmullet,Corsica (France),Italy,10,2006,Tresh_one
601327,Mullus surmuletus,Surmullet,Italy,Corsica (France),10,2039,Tresh_two
601327,Mullus surmuletus,Surmullet,Corsica (France),Italy,10,2039,Tresh_two
601327,Mullus surmuletus,Surmullet,Sardinia (Italy),Corsica (France),10,2079,Tresh_one
601327,Mullus surmuletus,Surmullet,Corsica (France),Sardinia (Italy),10,2079,Tresh_one
601327,Mullus surmuletus,Surmullet,Sardinia (Italy),Corsica (France),10,2086,Tresh_two
601327,Mullus surmuletus,Surmullet,Corsica (France),Sardinia (Italy),10,2086,Tresh_two
601327,Mullus surmuletus,Surmullet,Egypt (Mediterranean),Crete (Greece),10,2064,Tresh_one
601327,Mullus surmuletus,Surmullet,Crete (Greece),Egypt (Mediterranean),10,2064,Tresh_one
601327,Mullus surmuletus,Surmullet,Egypt (Mediterranean),Crete (Greece),10,2065,Tresh_two
601327,Mullus surmuletus,Surmullet,Crete (Greece),Egypt (Mediterranean),10,2065,Tresh_two
601327,Mullus surmuletus,Surmullet,Greece,Crete (Greece),10,2070,Tresh_one
601327,Mullus surmuletus,Surmullet,Crete (Greece),Greece,10,2070,Tresh_one
601327,Mullus surmuletus,Surmullet,Greece,Crete (Greece),10,2076,Tresh_two
601327,Mullus surmuletus,Surmullet,Crete (Greece),Greece,10,2076,Tresh_two
601327,Mullus surmuletus,Surmullet,Libya,Crete (Greece),10,2086,Tresh_one
601327,Mullus surmuletus,Surmullet,Crete (Greece),Libya,10,2086,Tresh_one
601327,Mullus surmuletus,Surmullet,Montenegro,Croatia,10,2034,Tresh_one
601327,Mullus surmuletus,Surmullet,Croatia,Montenegro,10,2034,Tresh_one
601327,Mullus surmuletus,Surmullet,Turkey (Mediterranean Sea),Cyprus (North),10,2038,Tresh_one
601327,Mullus surmuletus,Surmullet,Cyprus (North),Turkey (Mediterranean Sea),10,2038,Tresh_one
601327,Mullus surmuletus,Surmullet,Turkey (Mediterranean Sea),Cyprus (North),10,2092,Tresh_two
601327,Mullus surmuletus,Surmullet,Cyprus (North),Turkey (Mediterranean Sea),10,2092,Tresh_two
601327,Mullus surmuletus,Surmullet,Egypt (Mediterranean),Cyprus (South),10,2067,Tresh_one
601327,Mullus surmuletus,Surmullet,Cyprus (South),Egypt (Mediterranean),10,2067,Tresh_one
601327,Mullus surmuletus,Surmullet,Egypt (Mediterranean),Cyprus (South),10,2070,Tresh_two
601327,Mullus surmuletus,Surmullet,Cyprus (South),Egypt (Mediterranean),10,2070,Tresh_two
601327,Mullus surmuletus,Surmullet,Greece,Cyprus (South),10,2017,Tresh_one
601327,Mullus surmuletus,Surmullet,Cyprus (South),Greece,10,2017,Tresh_one
601327,Mullus surmuletus,Surmullet,Greece,Cyprus (South),10,2073,Tresh_two
601327,Mullus surmuletus,Surmullet,Cyprus (South),Greece,10,2073,Tresh_two
601327,Mullus surmuletus,Surmullet,Gaza Strip,Egypt (Mediterranean),10,2007,Tresh_one
601327,Mullus surmuletus,Surmullet,Egypt (Mediterranean),Gaza Strip,10,2007,Tresh_one
601327,Mullus surmuletus,Surmullet,Greece,Egypt (Mediterranean),10,2070,Tresh_one
601327,Mullus surmuletus,Surmullet,Egypt (Mediterranean),Greece,10,2070,Tresh_one
601327,Mullus surmuletus,Surmullet,Greece,Egypt (Mediterranean),10,2090,Tresh_two
601327,Mullus surmuletus,Surmullet,Egypt (Mediterranean),Greece,10,2090,Tresh_two
601327,Mullus surmuletus,Surmullet,Israel (Mediterranean),Egypt (Mediterranean),10,2008,Tresh_one
601327,Mullus surmuletus,Surmullet,Egypt (Mediterranean),Israel (Mediterranean),10,2008,Tresh_one
601327,Mullus surmuletus,Surmullet,Libya,Egypt (Mediterranean),10,2006,Tresh_one
601327,Mullus surmuletus,Surmullet,Egypt (Mediterranean),Libya,10,2006,Tresh_one
601327,Mullus surmuletus,Surmullet,Libya,Egypt (Mediterranean),10,2017,Tresh_two
601327,Mullus surmuletus,Surmullet,Egypt (Mediterranean),Libya,10,2017,Tresh_two
601327,Mullus surmuletus,Surmullet,United Kingdom,France (Atlantic Coast),10,2045,Tresh_one
601327,Mullus surmuletus,Surmullet,France (Atlantic Coast),United Kingdom,10,2045,Tresh_one
601327,Mullus surmuletus,Surmullet,United Kingdom,France (Atlantic Coast),10,2050,Tresh_two
601327,Mullus surmuletus,Surmullet,France (Atlantic Coast),United Kingdom,10,2050,Tresh_two
601327,Mullus surmuletus,Surmullet,United Kingdom,Germany (North Sea),10,2046,Tresh_one
601327,Mullus surmuletus,Surmullet,Germany (North Sea),United Kingdom,10,2046,Tresh_one
601327,Mullus surmuletus,Surmullet,United Kingdom,Germany (North Sea),10,2078,Tresh_two
601327,Mullus surmuletus,Surmullet,Germany (North Sea),United Kingdom,10,2078,Tresh_two
601327,Mullus surmuletus,Surmullet,Italy,Greece,10,2064,Tresh_one
601327,Mullus surmuletus,Surmullet,Greece,Italy,10,2064,Tresh_one
601327,Mullus surmuletus,Surmullet,Italy,Greece,10,2073,Tresh_two
601327,Mullus surmuletus,Surmullet,Greece,Italy,10,2073,Tresh_two
601327,Mullus surmuletus,Surmullet,Libya,Greece,10,2006,Tresh_one
601327,Mullus surmuletus,Surmullet,Greece,Libya,10,2006,Tresh_one
601327,Mullus surmuletus,Surmullet,Libya,Greece,10,2011,Tresh_two
601327,Mullus surmuletus,Surmullet,Greece,Libya,10,2011,Tresh_two
601327,Mullus surmuletus,Surmullet,Turkey (Mediterranean Sea),Greece,10,2021,Tresh_one
601327,Mullus surmuletus,Surmullet,Greece,Turkey (Mediterranean Sea),10,2021,Tresh_one
601327,Mullus surmuletus,Surmullet,Turkey (Mediterranean Sea),Greece,10,2067,Tresh_two
601327,Mullus surmuletus,Surmullet,Greece,Turkey (Mediterranean Sea),10,2067,Tresh_two
601327,Mullus surmuletus,Surmullet,Libya,Italy,10,2047,Tresh_one
601327,Mullus surmuletus,Surmullet,Italy,Libya,10,2047,Tresh_one
601327,Mullus surmuletus,Surmullet,Montenegro,Italy,10,2054,Tresh_one
601327,Mullus surmuletus,Surmullet,Italy,Montenegro,10,2054,Tresh_one
601327,Mullus surmuletus,Surmullet,Montenegro,Italy,10,2060,Tresh_two
601327,Mullus surmuletus,Surmullet,Italy,Montenegro,10,2060,Tresh_two
601327,Mullus surmuletus,Surmullet,Sicily (Italy),Libya,10,2018,Tresh_one
601327,Mullus surmuletus,Surmullet,Libya,Sicily (Italy),10,2018,Tresh_one
601327,Mullus surmuletus,Surmullet,Tunisia,Libya,10,2010,Tresh_one
601327,Mullus surmuletus,Surmullet,Libya,Tunisia,10,2010,Tresh_one
601327,Mullus surmuletus,Surmullet,Tunisia,Libya,10,2014,Tresh_two
601327,Mullus surmuletus,Surmullet,Libya,Tunisia,10,2014,Tresh_two
601327,Mullus surmuletus,Surmullet,Morocco (South),Mauritania,10,2083,Tresh_one
601327,Mullus surmuletus,Surmullet,Mauritania,Morocco (South),10,2083,Tresh_one
601327,Mullus surmuletus,Surmullet,Spain (Mediterranean and Gulf of Cadiz),Morocco (Central),10,2053,Tresh_one
601327,Mullus surmuletus,Surmullet,Morocco (Central),Spain (Mediterranean and Gulf of Cadiz),10,2053,Tresh_one
601327,Mullus surmuletus,Surmullet,United Kingdom,Netherlands,10,2046,Tresh_one
601327,Mullus surmuletus,Surmullet,Netherlands,United Kingdom,10,2046,Tresh_one
601327,Mullus surmuletus,Surmullet,United Kingdom,Netherlands,10,2051,Tresh_two
601327,Mullus surmuletus,Surmullet,Netherlands,United Kingdom,10,2051,Tresh_two
601327,Mullus surmuletus,Surmullet,Spain (Mediterranean and Gulf of Cadiz),Portugal,10,2010,Tresh_one
601327,Mullus surmuletus,Surmullet,Portugal,Spain (Mediterranean and Gulf of Cadiz),10,2010,Tresh_one
601327,Mullus surmuletus,Surmullet,Spain (Mediterranean and Gulf of Cadiz),Portugal,10,2018,Tresh_two
601327,Mullus surmuletus,Surmullet,Portugal,Spain (Mediterranean and Gulf of Cadiz),10,2018,Tresh_two
601327,Mullus surmuletus,Surmullet,Spain (Mediterranean and Gulf of Cadiz),Sardinia (Italy),10,2075,Tresh_one
601327,Mullus surmuletus,Surmullet,Sardinia (Italy),Spain (Mediterranean and Gulf of Cadiz),10,2075,Tresh_one
601327,Mullus surmuletus,Surmullet,Tunisia,Sicily (Italy),10,2079,Tresh_one
601327,Mullus surmuletus,Surmullet,Sicily (Italy),Tunisia,10,2079,Tresh_one
601327,Mullus surmuletus,Surmullet,Tunisia,Sicily (Italy),10,2095,Tresh_two
601327,Mullus surmuletus,Surmullet,Sicily (Italy),Tunisia,10,2095,Tresh_two
601334,Osmerus eperlanus,European smelt,Poland,Denmark (Baltic Sea),10,2052,Tresh_one
601334,Osmerus eperlanus,European smelt,Denmark (Baltic Sea),Poland,10,2052,Tresh_one
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Denmark (Baltic Sea),10,2013,Tresh_one
601334,Osmerus eperlanus,European smelt,Denmark (Baltic Sea),Sweden (Baltic),10,2013,Tresh_one
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Denmark (Baltic Sea),10,2095,Tresh_two
601334,Osmerus eperlanus,European smelt,Denmark (Baltic Sea),Sweden (Baltic),10,2095,Tresh_two
601334,Osmerus eperlanus,European smelt,Germany (North Sea),Denmark (North Sea),10,2022,Tresh_one
601334,Osmerus eperlanus,European smelt,Denmark (North Sea),Germany (North Sea),10,2022,Tresh_one
601334,Osmerus eperlanus,European smelt,Germany (North Sea),Denmark (North Sea),10,2078,Tresh_two
601334,Osmerus eperlanus,European smelt,Denmark (North Sea),Germany (North Sea),10,2078,Tresh_two
601334,Osmerus eperlanus,European smelt,United Kingdom,Denmark (North Sea),10,2006,Tresh_one
601334,Osmerus eperlanus,European smelt,Denmark (North Sea),United Kingdom,10,2006,Tresh_one
601334,Osmerus eperlanus,European smelt,United Kingdom,Denmark (North Sea),10,2006,Tresh_two
601334,Osmerus eperlanus,European smelt,Denmark (North Sea),United Kingdom,10,2006,Tresh_two
601334,Osmerus eperlanus,European smelt,Finland,Estonia,10,2014,Tresh_one
601334,Osmerus eperlanus,European smelt,Estonia,Finland,10,2014,Tresh_one
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Estonia,10,2053,Tresh_one
601334,Osmerus eperlanus,European smelt,Estonia,Sweden (Baltic),10,2053,Tresh_one
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Estonia,10,2070,Tresh_two
601334,Osmerus eperlanus,European smelt,Estonia,Sweden (Baltic),10,2070,Tresh_two
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Finland,10,2089,Tresh_one
601334,Osmerus eperlanus,European smelt,Finland,Sweden (Baltic),10,2089,Tresh_one
601334,Osmerus eperlanus,European smelt,United Kingdom,France (Atlantic Coast),10,2066,Tresh_one
601334,Osmerus eperlanus,European smelt,France (Atlantic Coast),United Kingdom,10,2066,Tresh_one
601334,Osmerus eperlanus,European smelt,Poland,Germany (Baltic Sea),10,2006,Tresh_one
601334,Osmerus eperlanus,European smelt,Germany (Baltic Sea),Poland,10,2006,Tresh_one
601334,Osmerus eperlanus,European smelt,Poland,Germany (Baltic Sea),10,2006,Tresh_two
601334,Osmerus eperlanus,European smelt,Germany (Baltic Sea),Poland,10,2006,Tresh_two
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Germany (Baltic Sea),10,2008,Tresh_one
601334,Osmerus eperlanus,European smelt,Germany (Baltic Sea),Sweden (Baltic),10,2008,Tresh_one
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Germany (Baltic Sea),10,2091,Tresh_two
601334,Osmerus eperlanus,European smelt,Germany (Baltic Sea),Sweden (Baltic),10,2091,Tresh_two
601334,Osmerus eperlanus,European smelt,United Kingdom,Germany (North Sea),10,2006,Tresh_one
601334,Osmerus eperlanus,European smelt,Germany (North Sea),United Kingdom,10,2006,Tresh_one
601334,Osmerus eperlanus,European smelt,United Kingdom,Germany (North Sea),10,2006,Tresh_two
601334,Osmerus eperlanus,European smelt,Germany (North Sea),United Kingdom,10,2006,Tresh_two
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Latvia,10,2086,Tresh_one
601334,Osmerus eperlanus,European smelt,Latvia,Sweden (Baltic),10,2086,Tresh_one
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Latvia,10,2097,Tresh_two
601334,Osmerus eperlanus,European smelt,Latvia,Sweden (Baltic),10,2097,Tresh_two
601334,Osmerus eperlanus,European smelt,United Kingdom,Netherlands,10,2090,Tresh_one
601334,Osmerus eperlanus,European smelt,Netherlands,United Kingdom,10,2090,Tresh_one
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Poland,10,2021,Tresh_one
601334,Osmerus eperlanus,European smelt,Poland,Sweden (Baltic),10,2021,Tresh_one
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Russia (Baltic Sea),10,2055,Tresh_one
601334,Osmerus eperlanus,European smelt,Russia (Baltic Sea),Sweden (Baltic),10,2055,Tresh_one
601334,Osmerus eperlanus,European smelt,Sweden (Baltic),Russia (Baltic Sea),10,2068,Tresh_two
601334,Osmerus eperlanus,European smelt,Russia (Baltic Sea),Sweden (Baltic),10,2068,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Balearic Island (Spain),Algeria,10,2016,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Algeria,Balearic Island (Spain),10,2016,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Balearic Island (Spain),Algeria,10,2065,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Algeria,Balearic Island (Spain),10,2065,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),Algeria,10,2008,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Algeria,Sardinia (Italy),10,2008,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),Algeria,10,2010,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Algeria,Sardinia (Italy),10,2010,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Tunisia,Algeria,10,2078,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Algeria,Tunisia,10,2078,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Tunisia,Algeria,10,2082,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Algeria,Tunisia,10,2082,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),Balearic Island (Spain),10,2006,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Balearic Island (Spain),Sardinia (Italy),10,2006,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),Balearic Island (Spain),10,2006,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Balearic Island (Spain),Sardinia (Italy),10,2006,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),Corsica (France),10,2046,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Corsica (France),Sardinia (Italy),10,2046,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),Corsica (France),10,2077,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Corsica (France),Sardinia (Italy),10,2077,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),France (Mediterranean),10,2015,Tresh_one
601340,Phycis blennoides,Greater forkbeard,France (Mediterranean),Sardinia (Italy),10,2015,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),France (Mediterranean),10,2060,Tresh_two
601340,Phycis blennoides,Greater forkbeard,France (Mediterranean),Sardinia (Italy),10,2060,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Netherlands,Germany (North Sea),10,2056,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Germany (North Sea),Netherlands,10,2056,Tresh_one
601340,Phycis blennoides,Greater forkbeard,United Kingdom,Germany (North Sea),10,2091,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Germany (North Sea),United Kingdom,10,2091,Tresh_one
601340,Phycis blennoides,Greater forkbeard,United Kingdom,Ireland,10,2062,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Ireland,United Kingdom,10,2062,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Sicily (Italy),Malta,10,2030,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Malta,Sicily (Italy),10,2030,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Sicily (Italy),Malta,10,2075,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Malta,Sicily (Italy),10,2075,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Tunisia,Malta,10,2072,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Malta,Tunisia,10,2072,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Portugal,Morocco (Central),10,2006,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Morocco (Central),Portugal,10,2006,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Portugal,Morocco (Central),10,2006,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Morocco (Central),Portugal,10,2006,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Spain (Mediterranean and Gulf of Cadiz),Morocco (Central),10,2058,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Morocco (Central),Spain (Mediterranean and Gulf of Cadiz),10,2058,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Spain (Mediterranean and Gulf of Cadiz),Morocco (Central),10,2062,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Morocco (Central),Spain (Mediterranean and Gulf of Cadiz),10,2062,Tresh_two
601340,Phycis blennoides,Greater forkbeard,United Kingdom,Netherlands,10,2086,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Netherlands,United Kingdom,10,2086,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Spain (Northwest),Portugal,10,2017,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Portugal,Spain (Northwest),10,2017,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Spain (Mediterranean and Gulf of Cadiz),Sardinia (Italy),10,2014,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),Spain (Mediterranean and Gulf of Cadiz),10,2014,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Spain (Mediterranean and Gulf of Cadiz),Sardinia (Italy),10,2016,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),Spain (Mediterranean and Gulf of Cadiz),10,2016,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Tunisia,Sardinia (Italy),10,2006,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),Tunisia,10,2006,Tresh_one
601340,Phycis blennoides,Greater forkbeard,Tunisia,Sardinia (Italy),10,2019,Tresh_two
601340,Phycis blennoides,Greater forkbeard,Sardinia (Italy),Tunisia,10,2019,Tresh_two
601341,Platichthys flesus,European flounder,Greece,Albania,10,2006,Tresh_one
601341,Platichthys flesus,European flounder,Albania,Greece,10,2006,Tresh_one
601341,Platichthys flesus,European flounder,Greece,Albania,10,2070,Tresh_two
601341,Platichthys flesus,European flounder,Albania,Greece,10,2070,Tresh_two
601341,Platichthys flesus,European flounder,Montenegro,Albania,10,2034,Tresh_one
601341,Platichthys flesus,European flounder,Albania,Montenegro,10,2034,Tresh_one
601341,Platichthys flesus,European flounder,Montenegro,Albania,10,2045,Tresh_two
601341,Platichthys flesus,European flounder,Albania,Montenegro,10,2045,Tresh_two
601341,Platichthys flesus,European flounder,Romania,Bulgaria,10,2051,Tresh_one
601341,Platichthys flesus,European flounder,Bulgaria,Romania,10,2051,Tresh_one
601341,Platichthys flesus,European flounder,Turkey (Black Sea),Bulgaria,10,2097,Tresh_one
601341,Platichthys flesus,European flounder,Bulgaria,Turkey (Black Sea),10,2097,Tresh_one
601341,Platichthys flesus,European flounder,Germany (Baltic Sea),Denmark (Baltic Sea),10,2040,Tresh_one
601341,Platichthys flesus,European flounder,Denmark (Baltic Sea),Germany (Baltic Sea),10,2040,Tresh_one
601341,Platichthys flesus,European flounder,Poland,Denmark (Baltic Sea),10,2044,Tresh_one
601341,Platichthys flesus,European flounder,Denmark (Baltic Sea),Poland,10,2044,Tresh_one
601341,Platichthys flesus,European flounder,Poland,Denmark (Baltic Sea),10,2048,Tresh_two
601341,Platichthys flesus,European flounder,Denmark (Baltic Sea),Poland,10,2048,Tresh_two
601341,Platichthys flesus,European flounder,Sweden (Baltic),Denmark (Baltic Sea),10,2013,Tresh_one
601341,Platichthys flesus,European flounder,Denmark (Baltic Sea),Sweden (Baltic),10,2013,Tresh_one
601341,Platichthys flesus,European flounder,Sweden (West Coast),Denmark (Baltic Sea),10,2015,Tresh_one
601341,Platichthys flesus,European flounder,Denmark (Baltic Sea),Sweden (West Coast),10,2015,Tresh_one
601341,Platichthys flesus,European flounder,Sweden (West Coast),Denmark (Baltic Sea),10,2041,Tresh_two
601341,Platichthys flesus,European flounder,Denmark (Baltic Sea),Sweden (West Coast),10,2041,Tresh_two
601341,Platichthys flesus,European flounder,Germany (North Sea),Denmark (North Sea),10,2063,Tresh_one
601341,Platichthys flesus,European flounder,Denmark (North Sea),Germany (North Sea),10,2063,Tresh_one
601341,Platichthys flesus,European flounder,Germany (North Sea),Denmark (North Sea),10,2091,Tresh_two
601341,Platichthys flesus,European flounder,Denmark (North Sea),Germany (North Sea),10,2091,Tresh_two
601341,Platichthys flesus,European flounder,United Kingdom,Denmark (North Sea),10,2006,Tresh_one
601341,Platichthys flesus,European flounder,Denmark (North Sea),United Kingdom,10,2006,Tresh_one
601341,Platichthys flesus,European flounder,United Kingdom,Denmark (North Sea),10,2021,Tresh_two
601341,Platichthys flesus,European flounder,Denmark (North Sea),United Kingdom,10,2021,Tresh_two
601341,Platichthys flesus,European flounder,Latvia,Estonia,10,2072,Tresh_one
601341,Platichthys flesus,European flounder,Estonia,Latvia,10,2072,Tresh_one
601341,Platichthys flesus,European flounder,United Kingdom,France (Atlantic Coast),10,2085,Tresh_one
601341,Platichthys flesus,European flounder,France (Atlantic Coast),United Kingdom,10,2085,Tresh_one
601341,Platichthys flesus,European flounder,United Kingdom,France (Atlantic Coast),10,2093,Tresh_two
601341,Platichthys flesus,European flounder,France (Atlantic Coast),United Kingdom,10,2093,Tresh_two
601341,Platichthys flesus,European flounder,Sardinia (Italy),France (Mediterranean),10,2040,Tresh_one
601341,Platichthys flesus,European flounder,France (Mediterranean),Sardinia (Italy),10,2040,Tresh_one
601341,Platichthys flesus,European flounder,Sardinia (Italy),France (Mediterranean),10,2052,Tresh_two
601341,Platichthys flesus,European flounder,France (Mediterranean),Sardinia (Italy),10,2052,Tresh_two
601341,Platichthys flesus,European flounder,Poland,Germany (Baltic Sea),10,2008,Tresh_one
601341,Platichthys flesus,European flounder,Germany (Baltic Sea),Poland,10,2008,Tresh_one
601341,Platichthys flesus,European flounder,Poland,Germany (Baltic Sea),10,2051,Tresh_two
601341,Platichthys flesus,European flounder,Germany (Baltic Sea),Poland,10,2051,Tresh_two
601341,Platichthys flesus,European flounder,Netherlands,Germany (North Sea),10,2045,Tresh_one
601341,Platichthys flesus,European flounder,Germany (North Sea),Netherlands,10,2045,Tresh_one
601341,Platichthys flesus,European flounder,United Kingdom,Germany (North Sea),10,2006,Tresh_one
601341,Platichthys flesus,European flounder,Germany (North Sea),United Kingdom,10,2006,Tresh_one
