eez_name,eez_neighbour,variable,early,historical,mid,per_early,per_mid,per_mid_plot,per_early_plot
Bahamas,Haiti,max_eez,0.8993414677677536,0.988795931447733,0.8650155199937678,-9.05,-12.52,-12.52,-9.05
Bahamas,Haiti,mean_eez,0.8042955792740534,0.8309160337527817,0.7956734632213177,-3.2,-4.24,-4.24,-3.2
Bahamas,Haiti,min_eez,0.6183306142714107,0.6050309839816724,0.6278476813355269,2.2,3.77,3.77,2.2
Bahamas,Haiti,n_spp,5,6,5,-16.67,-16.67,-16.67,-16.67
Bahamas,Haiti,sd_eez,0.10780549845038129,0.12503093655018824,0.09584480702274577,-13.78,-23.34,-23.34,-13.78
Bahamas,Turks & Caicos Isl. (UK),max_eez,0.8787878787878788,0.8794772802508266,0.8787878787878788,-0.08,-0.08,-0.08,-0.08
Bahamas,Turks & Caicos Isl. (UK),mean_eez,0.805487317476285,0.8042930629880789,0.8049967298775471,0.15,0.09,0.09,0.15
Bahamas,Turks & Caicos Isl. (UK),min_eez,0.7468983829380326,0.7497628444053976,0.7468879668049793,-0.38,-0.38,-0.38,-0.38
Bahamas,Turks & Caicos Isl. (UK),n_spp,8,8,8,0,0,0,0
Bahamas,Turks & Caicos Isl. (UK),sd_eez,0.04739212422582459,0.04794068040847398,0.04761731201865481,-1.14,-0.67,-0.67,-1.14
Bahamas,USA (East Coast),max_eez,0.6686338824269858,0.705239580010462,0.6686338824269858,-5.19,-5.19,-5.19,-5.19
Bahamas,USA (East Coast),mean_eez,0.44905913797146946,0.46716071116840335,0.4461855174074362,-3.87,-4.49,-4.49,-3.87
Bahamas,USA (East Coast),min_eez,0.30150535704781006,0.3064511896396773,0.29730339600825045,-1.61,-2.99,-2.99,-1.61
Bahamas,USA (East Coast),n_spp,24,24,24,0,0,0,0
Bahamas,USA (East Coast),sd_eez,0.10942448931545999,0.12172616869639176,0.11277107664849177,-10.11,-7.36,-7.36,-10.11
Balearic Island (Spain),Algeria,max_eez,0.8723339996346963,0.6424978205543795,0.88284572181631,35.77,37.41,37.41,35.77
Balearic Island (Spain),Algeria,mean_eez,0.4098419892415553,0.39780079092184767,0.4201725755069636,3.03,5.62,5.62,3.03
Balearic Island (Spain),Algeria,min_eez,0.03259343715239155,0.04399286893477372,0.04669286187441572,-25.91,6.14,6.14,-25.91
Balearic Island (Spain),Algeria,n_spp,56,57,55,-1.75,-3.51,-3.51,-1.75
Balearic Island (Spain),Algeria,sd_eez,0.13400755865805286,0.09831900362945285,0.124748831975903,36.3,26.88,26.88,36.3
Balearic Island (Spain),France (Mediterranean),max_eez,0.6645676406926406,0.6547317845590604,0.7674851190476191,1.5,17.22,17.22,1.5
